-9.51933333333333,4.65066666666667,9.15066666666667,-0.0793333333333326,-8.07933333333333,2.31066666666667,10.6506666666667,-4.18933333333333,-2.84933333333333,3.81066666666667,8.48066666666667,-5.62933333333333,-10.0793333333333,-0.519333333333333,12.3706666666667,-3.96933333333333,-5.90933333333333,2.03066666666667,11.0306666666667,-5.34933333333333,-4.40933333333333,1.26066666666667,9.92066666666667,-7.40933333333333,-6.29933333333333,0.810666666666668,9.48066666666667,-4.62933333333333,-8.40933333333333,1.37066666666667
-4.50133333333333,0.998666666666667,11.2686666666667,-7.34133333333333,-6.56133333333333,1.38866666666667,9.15866666666667,-4.73133333333333,-5.06133333333333,1.49866666666667,9.21866666666667,-5.11133333333333,-4.56133333333333,3.10866666666667,10.9986666666667,-5.84133333333333,-6.61133333333333,2.10866666666667,10.3286666666667,-5.39133333333333,-5.89133333333333,1.49866666666667,9.99866666666667,-7.56133333333333,-6.56133333333333,2.38866666666667,10.8286666666667,-4.28133333333333,-6.61133333333333,1.82866666666667
-9.95766666666667,4.49233333333333,10.4323333333333,-2.67766666666667,-8.00766666666667,4.15233333333333,11.2123333333333,-6.23766666666667,-4.39766666666667,4.99233333333333,9.65233333333333,-6.45766666666667,-10.3976666666667,-0.567666666666666,12.3223333333333,-4.67766666666667,-6.67766666666667,3.15233333333333,13.5423333333333,-5.11766666666667,-4.84766666666667,2.10233333333333,10.3223333333333,-6.78766666666667,-10.0676666666667,1.49233333333333,10.0423333333333,-3.89766666666667,-9.67766666666667,2.54233333333333
-2.55366666666667,0.276333333333334,8.60633333333333,-5.39366666666667,-3.55366666666667,1.66633333333333,6.83633333333333,-4.77366666666667,-4.72366666666667,0.606333333333334,7.83633333333333,-4.05366666666667,-4.61366666666667,0.996333333333333,7.55633333333333,-3.77366666666667,-5.77366666666667,1.99633333333333,7.10633333333333,-3.22366666666667,-3.83366666666667,1.10633333333333,9.22633333333333,-4.55366666666667,-3.94366666666667,0.776333333333334,8.44633333333333,-4.27366666666667,-4.16366666666667,0.166333333333333
-4.772,2.898,11.838,-6.492,-7.042,2.618,10.458,-7.272,-6.322,2.728,10.728,-5.322,-5.662,1.958,11.458,-6.602,-7.542,3.228,12.008,-5.382,-6.932,1.508,9.508,-6.662,-7.162,1.458,11.458,-3.822,-8.322,1.458
-16.2453333333333,1.19466666666667,12.3046666666667,1.02466666666667,-7.08533333333333,0.974666666666667,12.2546666666667,-5.35533333333333,-5.30533333333333,4.25466666666667,12.3046666666667,-6.85533333333333,-9.63533333333333,-0.245333333333333,13.5846666666667,-4.35533333333333,-8.52533333333333,3.08466666666667,10.1946666666667,-5.47533333333333,-5.02533333333333,0.694666666666667,10.4746666666667,-4.69533333333333,-6.91533333333333,2.08466666666667,12.3646666666667,-2.30533333333333,-10.6353333333333,1.86466666666667
-7.069,4.101,7.541,1.541,-6.019,1.101,7.821,-1.899,-3.679,1.211,7.481,-3.849,-7.739,0.151,8.481,-3.349,-6.019,0.871,7.931,-2.239,-4.019,2.151,8.041,-6.789,-5.569,0.321,7.261,-2.899,-6.349,1.481
-8.96966666666667,4.65033333333333,9.26033333333334,0.420333333333334,-7.90966666666667,1.87033333333333,9.98033333333333,-3.57966666666667,-3.23966666666667,3.65033333333333,8.37033333333333,-4.73966666666667,-9.57966666666667,-0.349666666666666,11.9803333333333,-3.96966666666667,-5.68966666666667,2.03033333333333,10.0903333333333,-4.12966666666667,-3.84966666666667,1.15033333333333,9.53033333333333,-7.73966666666667,-5.90966666666667,0.200333333333333,8.37033333333333,-4.96966666666667,-7.57966666666667,0.650333333333334
-2.926,1.914,9.184,-4.926,-4.206,4.574,8.634,-8.476,-8.976,2.134,9.134,-5.036,-4.756,2.744,8.134,-5.206,-5.926,3.684,9.134,-3.426,-5.706,1.524,9.244,-4.816,-4.976,1.524,8.574,-3.706,-6.756,-0.316
-14.008,4.042,13.212,-0.618,-8.898,3.652,13.932,-7.348,-5.618,5.822,11.602,-7.898,-11.348,-0.958,13.652,-4.678,-9.738,3.712,14.492,-4.678,-6.118,1.822,10.882,-5.958,-12.348,3.542,12.432,-2.458,-12.508,2.382
-14.2763333333333,3.34366666666667,11.9536666666667,0.0636666666666668,-8.77633333333333,2.78366666666667,13.0636666666667,-7.04633333333333,-4.82633333333333,5.78366666666667,11.1136666666667,-7.77633333333333,-10.7763333333333,-0.656333333333333,13.7236666666667,-3.99633333333333,-8.93633333333333,3.39366666666667,13.3936666666667,-4.43633333333333,-5.60633333333333,1.39366666666667,10.1736666666667,-5.27633333333333,-10.7163333333333,2.78366666666667,12.0636666666667,-2.88633333333333,-11.1063333333333,2.06366666666667
-13.824,5.066,15.516,-1.654,-9.544,5.406,15.126,-7.934,-6.484,6.286,13.736,-8.044,-11.594,-0.874,14.626,-5.044,-12.984,4.456,16.016,-5.214,-7.824,2.626,11.676,-6.594,-13.934,4.626,13.406,-4.264,-14.544,1.786
-9.10433333333333,4.62566666666667,14.7356666666667,-4.26433333333333,-7.54433333333333,4.62566666666667,13.0656666666667,-9.54433333333333,-6.93433333333333,5.06566666666667,12.3956666666667,-7.76433333333333,-10.2143333333333,-0.934333333333333,13.5156666666667,-6.43433333333333,-9.32433333333333,3.62566666666667,15.7856666666667,-5.54433333333333,-6.54433333333333,1.67566666666667,10.0156666666667,-6.26433333333333,-11.9343333333333,2.45566666666667,13.4556666666667,-4.82433333333333,-10.3243333333333,2.45566666666667
-12.8143333333333,3.40566666666667,10.6356666666667,0.135666666666666,-9.59433333333333,2.85566666666667,11.4056666666667,-6.25433333333333,-3.31433333333333,6.01566666666667,9.85566666666667,-7.20433333333333,-10.6443333333333,-0.254333333333333,13.7956666666667,-3.75433333333333,-6.70433333333333,3.46566666666667,12.0756666666667,-5.09433333333333,-4.75433333333333,0.965666666666666,10.4056666666667,-6.31433333333333,-8.31433333333333,1.63566666666667,10.4656666666667,-4.36433333333333,-9.81433333333333,2.07566666666667
-8.52266666666667,5.03733333333333,8.80733333333333,-1.46266666666667,-7.41266666666667,3.69733333333333,10.3673333333333,-3.35266666666667,-2.41266666666667,3.64733333333333,8.14733333333334,-5.91266666666667,-10.1926666666667,-0.582666666666666,11.2573333333333,-4.46266666666667,-6.63266666666667,1.64733333333333,10.8073333333333,-5.24266666666667,-4.13266666666667,2.36733333333333,9.58733333333333,-6.63266666666667,-7.58266666666667,1.47733333333333,8.58733333333333,-4.35266666666667,-9.02266666666667,2.47733333333333
-16.499,1.831,14.441,0.561,-6.939,0.941,13.281,-6.829,-7.439,4.831,14.441,-8.719,-9.999,1.561,12.561,-7.059,-10.939,3.391,11.501,-5.109,-7.999,2.221,11.561,-1.939,-8.279,4.501,13.891,-4.219,-13.439,3.891
-13.483,1.627,11.737,0.237,-9.483,0.856999999999999,12.467,-5.593,-4.593,5.127,10.467,-7.203,-10.203,0.237,14.467,-4.763,-7.873,4.077,11.407,-5.143,-4.923,1.017,10.127,-5.373,-6.813,2.127,11.017,-3.203,-9.703,1.357
-16.2796666666667,1.28033333333333,12.0003333333333,0.890333333333333,-6.77966666666667,0.610333333333333,11.8903333333333,-5.60966666666667,-5.60966666666667,4.11033333333333,12.5603333333333,-7.32966666666667,-9.43966666666667,0.000333333333333241,13.5003333333333,-4.71966666666667,-8.49966666666667,2.89033333333333,10.0003333333333,-5.65966666666667,-4.82966666666667,0.840333333333333,10.7203333333333,-4.21966666666667,-6.93966666666667,2.45033333333333,12.7803333333333,-2.21966666666667,-10.4996666666667,2.11033333333333
-17.152,1.958,14.128,0.788,-6.932,1.178,13.898,-5.102,-5.042,4.508,12.348,-8.042,-8.992,-1.762,13.238,-3.042,-10.652,2.458,13.628,-3.602,-7.042,0.898,10.738,-3.042,-11.212,3.348,12.128,-3.152,-11.932,1.458
