-86.902298,32.3182314
-111.0937311,34.0489281
-92.2863403,34.5573549
-119.4179324,36.778261
-105.7820674,39.5500507
-73.087749,41.6032207
-81.5157535,27.6648274
-82.9000751,32.1656221
-114.7420408,44.0682019
-89.3985283,40.6331249
-86.1349019,40.2671941
-93.097702,41.8780025
-98.4842465,39.011902
-84.2700179,37.8393332
-91.9623327,30.9842977
-69.4454689,45.253783
-76.641273,39.045753
-71.3824374,42.4072107
-85.6023643,44.3148443
-94.6858998,46.729553
-89.3985283,32.3546679
-91.8318334,37.9642529
-110.3625658,46.8796822
-99.9018131,41.4925374
-74.4056612,40.0583238
-105.8700901,34.5199402
-74.0059728,40.7127753
-79.0192997,35.7595731
-101.0020119,47.5514926
-82.907123,40.4172871
-97.092877,35.0077519
-120.5542012,43.8041334
-77.1945247,41.2033216
-81.1637245,33.836081
-99.9018131,43.9695148
-86.5804473,35.5174913
-99.9018131,31.9685988
-111.0937311,39.3209801
-72.5778415,44.5588028
-78.6568942,37.4315734
-120.7401386,47.7510741
-80.4549026,38.5976262
-88.7878678,43.7844397
-107.2902839,43.0759678
